# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 123 795 2 15241 2009
p 2 0 918 2 6148 1295
p 2 197 723 0 20391 2409
p 2 0 914 6 7182 1334
p 2 0 771 149 2043 967
p 2 201 718 1 22107 2595
p 2 1 911 8 7579 1382
p 2 65 853 2 19948 2217
p 2 0 916 4 5783 1244
p 2 0 851 69 2593 1079
p 2 83 816 21 19924 2217
p 2 0 916 4 5730 1238
p 2 27 893 0 19163 2059
p 2 0 918 2 6097 1347
p 2 0 689 231 1572 851
p 2 50 870 0 19915 2147
p 2 3 915 2 8072 1530
p 2 8 909 3 15753 1800
p 2 1 919 0 6095 1345
p 2 0 781 139 2111 993
p 2 36 883 1 18685 2126
p 2 0 916 4 6335 1361
p 2 7 904 9 13356 1703
p 2 0 909 11 5631 1223
p 2 0 834 86 2284 1040
p 2 6 907 7 10510 1470
p 2 0 914 6 5347 1220
p 2 0 902 18 4566 1198
p 2 8 883 29 11256 1470
p 2 0 736 184 1974 941
p 2 6 903 11 6629 1301
p 2 0 908 12 7179 1303
p 2 144 774 2 23069 2699
p 2 0 911 9 6283 1280
p 2 0 788 132 2228 984
p 2 0 898 22 6288 1226
p 2 214 705 1 21665 2692
p 2 0 911 9 5568 1219
p 2 0 883 37 3713 1150
p 2 0 757 163 2117 971
p 2 173 741 6 17453 2511
p 2 0 916 4 5816 1378
p 2 75 841 4 13544 1967
p 2 0 902 18 4841 1284
p 2 0 781 139 1877 979
p 2 102 816 2 8401 1845
p 2 12 905 3 4519 1485
i 2 920 0 0 9355 3115
p 2 0 626 294 954 738
p 2 0 590 330 728 670
p 2 0 407 513 538 502
p 2 0 446 474 568 531
p 2 0 248 672 373 360
p 2 0 253 667 381 371
p 2 0 179 741 325 301
p 2 0 139 781 299 276
p 2 0 104 816 258 245
p 2 0 147 773 289 273
p 2 0 112 808 261 248
p 2 0 78 842 234 223
p 2 0 100 820 254 239
p 2 0 290 630 3370 533
p 2 0 348 572 651 468
p 2 0 275 645 571 401
p 2 0 263 657 469 383
p 2 0 342 578 3255 558
p 2 0 280 640 810 439
p 2 0 250 670 894 427
p 2 0 282 638 1908 504
p 2 0 255 665 486 396
p 2 0 217 703 807 399
p 2 0 221 699 871 398
p 2 0 313 607 1703 519
p 2 0 229 691 955 405
p 2 0 231 689 455 369
p 2 0 219 701 964 392
p 2 0 291 629 1792 531
p 2 0 282 638 1122 463
p 2 0 225 695 960 394
p 2 0 206 714 435 338
p 2 2 280 638 1945 537
p 2 1 235 684 1023 433
p 2 1 207 712 989 401
p 2 0 286 634 1772 538
p 2 0 275 645 572 426
p 2 0 251 669 783 432
p 2 0 221 699 775 406
p 2 0 288 632 1570 517
p 2 0 254 666 546 421
p 2 0 174 746 355 319
p 2 0 178 742 367 320
p 2 0 260 660 1561 495
p 2 0 264 656 547 415
p 2 0 198 722 400 338
p 2 0 171 749 358 312
p 2 0 291 629 1613 539
p 2 0 227 693 488 383
p 2 0 182 738 382 334
p 2 0 298 622 1642 554
p 2 0 204 716 458 354
p 2 0 189 731 415 339
p 2 0 149 771 354 295
p 2 0 270 650 1621 541
p 2 0 205 715 456 353
p 2 0 336 584 695 470
i 2 920 0 0 10216 3075
p 2 0 681 239 1885 870
p 2 5 772 143 3207 977
p 2 0 611 309 1904 780
p 2 0 579 341 956 678
p 2 70 672 178 4736 1178
p 2 0 769 151 2841 902
p 2 0 782 138 2936 954
p 2 72 715 133 6426 1333
p 2 0 589 331 1184 735
p 2 0 811 109 3647 1020
p 2 0 821 99 2916 978
p 2 85 725 110 7724 1545
p 2 0 826 94 3316 1021
p 2 0 611 309 1099 738
p 2 1 828 91 4054 1082
p 2 112 706 102 12054 1775
p 2 0 831 89 4771 1122
p 2 0 803 117 4017 993
p 2 0 637 283 1526 793
p 2 127 710 83 12769 1891
p 2 0 816 104 4175 1035
p 2 0 816 104 3817 1042
p 2 88 671 161 9786 1562
p 2 0 645 275 1494 811
p 2 0 804 116 2629 988
p 2 0 783 137 2489 906
p 2 93 667 160 8928 1446
p 2 0 694 226 3337 900
p 2 0 535 385 1171 670
p 2 0 742 178 3125 915
p 2 51 570 299 4665 1077
p 2 0 568 352 2225 760
p 2 14 640 266 2601 926
p 2 0 466 454 938 600
p 2 0 426 494 1176 563
p 2 0 391 529 924 517
p 2 0 404 516 792 519
p 2 0 350 570 791 475
p 2 0 292 628 635 423
p 2 0 399 521 1182 561
p 2 0 528 392 1489 672
p 2 0 569 351 1802 733
p 2 0 569 351 2011 740
p 2 0 464 456 880 581
p 2 0 681 239 2192 826
p 2 0 494 426 1783 643
p 2 0 499 421 1803 655
p 2 0 522 398 1750 671
p 2 0 364 556 725 492
p 2 0 515 405 1842 673
p 2 0 591 329 2148 751
p 2 0 629 291 2270 814
p 2 0 678 242 2392 842
p 2 0 532 388 1008 660
p 2 0 645 275 2104 823
p 2 0 654 266 1734 792
p 2 0 510 410 1588 666
p 2 0 453 467 1208 579
p 2 0 320 600 647 444
p 2 0 402 518 675 506
p 2 0 262 658 514 390
p 2 0 258 662 575 384
p 2 0 318 602 839 444
p 2 0 200 720 500 337
p 2 0 394 526 1058 523
p 2 0 402 518 1116 534
p 2 0 340 580 1138 485
p 2 0 342 578 1769 522
p 2 0 299 621 638 421
p 2 0 203 717 565 345
p 2 2 239 679 2066 462
p 2 0 323 597 936 467
p 2 1 520 399 2826 752
p 2 0 385 535 819 511
p 2 0 572 348 1694 740
p 2 0 586 334 2638 766
p 2 0 374 546 1114 513
p 2 0 389 531 2016 569
p 2 0 259 661 621 401
p 2 0 306 614 614 426
p 2 0 261 659 728 398
p 2 0 342 578 1805 521
p 2 0 480 440 1551 634
p 2 0 437 483 951 574
p 2 0 586 334 1928 748
p 2 0 596 324 2049 765
p 2 0 650 270 2277 815
p 2 0 582 338 2004 752
p 2 0 381 539 803 516
p 2 0 662 258 2337 820
p 2 0 497 423 1685 643
p 2 0 362 558 1462 529
p 2 0 407 513 1377 544
p 2 0 383 537 763 502
i 2 920 0 0 2620 2620
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 6 914 166 163
i 2 920 0 0 11169 3440
p 2 14 868 38 13839 1865
p 2 45 843 32 11818 2198
p 2 1 855 64 11050 1749
p 2 0 750 170 2692 1071
p 2 50 821 49 11108 2131
p 2 6 851 63 9798 1758
p 2 34 840 46 10821 2072
p 2 3 839 78 7129 1673
p 2 0 629 291 1484 913
p 2 98 760 62 6831 1860
p 2 288 608 24 15041 2933
p 2 17 855 48 9177 1777
i 2 920 0 0 14648 3747
p 2 0 507 413 859 670
p 2 8 843 69 13997 1829
p 2 457 448 15 19966 3561
p 2 61 839 20 13254 2528
p 2 306 614 0 18488 3362
p 2 0 742 178 2336 1151
p 2 42 871 7 13548 1977
p 2 122 795 3 18079 2800
p 2 0 906 14 11102 1841
p 2 116 796 8 16295 2754
p 2 0 745 175 1945 1073
p 2 1 888 31 12002 1807
p 2 230 683 7 15299 3055
p 2 10 845 65 13191 1859
p 2 329 585 6 14514 3232
p 2 0 780 140 1819 1151
p 2 3 859 58 13949 1874
p 2 271 624 25 11580 2946
p 2 15 849 56 13707 2035
p 2 181 725 14 13769 2976
p 2 0 818 102 1894 1183
p 2 114 787 19 11815 2660
p 2 222 682 16 12070 2927
p 2 168 735 17 13737 2861
p 2 159 760 1 16131 3011
p 2 0 823 97 1851 1156
p 2 188 729 3 15416 2884
p 2 83 828 9 11338 2596
p 2 73 839 8 10460 2525
p 2 196 724 0 11507 2927
p 2 0 815 105 1485 1026
p 2 89 831 0 10943 2689
p 2 73 847 0 13273 2504
p 2 7 912 1 11392 2125
i 2 920 0 0 9989 3303
p 2 0 678 242 1145 822
p 2 4 815 101 9341 1550
p 2 6 816 98 5708 1507
p 2 146 720 54 13215 2437
p 2 3 817 100 9318 1615
p 2 0 711 209 1641 909
p 2 16 803 101 7884 1533
p 2 6 817 97 7364 1557
p 2 13 834 73 8230 1769
p 2 0 825 95 5927 1480
p 2 0 701 219 1611 927
p 2 0 813 107 4558 1284
p 2 317 594 9 12194 2877
p 2 32 845 43 8080 1953
p 2 11 855 54 7223 1849
p 2 0 722 198 1447 963
p 2 9 864 47 8561 1752
p 2 0 861 59 7365 1462
p 2 1 862 57 4718 1379
p 2 1 861 58 6163 1521
p 2 0 735 185 1519 951
p 2 0 870 50 5530 1397
p 2 1 875 44 5615 1415
p 2 5 874 41 6397 1576
p 2 0 878 42 5664 1402
p 2 0 767 153 1664 987
i 2 920 0 0 2620 2620
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 2 918 160 159
i 2 920 0 0 8924 3341
p 2 17 884 19 4888 1778
p 2 197 717 6 8128 2540
p 2 4 893 23 9571 2044
p 2 0 839 81 2023 1155
p 2 170 733 17 11232 2684
p 2 40 855 25 7461 2151
p 2 53 857 10 8341 2308
p 2 75 815 30 8003 2194
p 2 0 787 133 1541 1096
p 2 103 800 17 10542 2618
p 2 265 639 16 9771 2661
p 2 242 672 6 10159 2987
p 2 271 635 14 13533 3276
p 2 0 803 117 1587 1140
p 2 23 882 15 7917 2026
i 2 920 0 0 9615 3609
p 2 48 819 53 10484 2478
p 2 460 433 27 13127 3672
p 2 0 722 198 1486 1023
p 2 56 798 66 15294 2406
i 2 920 0 0 11162 3728
p 2 106 770 44 15756 2575
p 2 162 733 25 17538 3043
p 2 0 708 212 1484 953
p 2 221 695 4 19792 3259
p 2 84 825 11 14300 2732
p 2 15 888 17 11127 2051
p 2 258 657 5 13778 3355
p 2 0 784 136 1289 950
p 2 39 873 8 13722 2457
p 2 136 776 8 12818 2759
p 2 265 647 8 11876 3039
p 2 29 883 8 11742 2377
p 2 0 818 102 1817 1158
i 2 920 0 0 12821 3903
p 2 386 524 10 13786 3737
p 2 301 613 6 14512 3511
p 2 91 822 7 11456 2727
p 2 0 876 44 1673 1197
p 2 432 485 3 9126 3361
p 2 125 793 2 7782 2755
p 2 44 871 5 9395 2592
p 2 36 881 3 9382 2512
p 2 0 878 42 2064 1317
p 2 13 897 10 6188 1895
p 2 36 875 9 9484 2234
p 2 3 909 8 6979 1935
p 2 95 811 14 10440 2481
p 2 0 866 54 2310 1327
p 2 5 891 24 6525 1755
p 2 26 874 20 9729 2213
p 2 1 867 52 4007 1551
p 2 84 824 12 10593 2484
p 2 0 831 89 2025 1187
p 2 27 863 30 5774 1801
p 2 63 836 21 9104 2324
p 2 34 861 25 7023 2116
p 2 31 870 19 7744 2142
p 2 0 819 101 1616 1068
p 2 11 870 39 7682 1959
p 2 2 893 25 5343 1675
p 2 1 879 40 3842 1534
p 2 5 885 30 5335 1653
p 2 0 794 126 1593 1041
p 2 0 895 25 4385 1489
p 2 1 888 31 5270 1614
p 2 1 900 19 4279 1555
i 2 920 0 0 2620 2620
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
i 2 920 0 0 15331 3554
p 2 0 571 349 928 709
p 2 53 832 35 6527 1765
p 2 315 592 13 12337 3172
p 2 13 864 43 15337 2178
p 2 336 571 13 9466 2998
p 2 0 758 162 1278 1047
p 2 22 840 58 12377 2023
p 2 11 837 72 4971 1524
i 2 920 0 0 11703 3562
p 2 169 687 64 18718 2657
p 2 0 757 163 2284 1046
p 2 35 863 22 14768 2308
i 2 920 0 0 15492 4049
p 2 112 796 12 15885 2851
p 2 242 665 13 15484 2947
p 2 0 753 167 2006 1109
p 2 282 627 11 11649 3050
p 2 12 889 19 11071 2149
p 2 284 629 7 17510 3446
p 2 8 886 26 11901 2140
p 2 0 797 123 1953 1110
p 2 251 665 4 10542 2910
p 2 133 742 45 11860 2597
p 2 157 724 39 9691 2524
p 2 47 856 17 10017 2475
p 2 0 835 85 1702 1204
p 2 15 865 40 9046 2130
p 2 7 891 22 8399 2105
p 2 4 892 24 7674 1935
p 2 13 882 25 8570 2019
p 2 0 822 98 1668 1108
p 2 22 868 30 10657 1959
i 2 920 0 0 16763 3810
i 2 920 0 0 13989 3955
p 2 35 851 34 13940 2483
p 2 0 749 171 1723 1108
i 2 920 0 0 11097 3704
p 2 221 693 6 9104 2782
p 2 407 505 8 11278 3372
p 2 18 877 25 13104 2295
p 2 0 817 103 1973 1121
i 2 920 0 0 10580 3439
p 2 64 831 25 22138 2744
p 2 239 677 4 18275 3273
p 2 79 824 17 22950 2766
p 2 0 821 99 2532 1167
p 2 388 527 5 14389 3548
p 2 81 819 20 23806 2904
p 2 390 526 4 18444 3766
p 2 10 890 20 16446 2331
p 2 0 784 136 2303 1116
p 2 340 566 14 12994 3412
i 2 920 0 0 19190 4059
p 2 5 842 73 6576 1613
i 2 920 0 0 12162 3624
p 2 0 748 172 1262 940
p 2 297 611 12 12152 3254
p 2 212 680 28 15349 3136
p 2 20 882 18 12402 2345
p 2 77 818 25 14353 2719
p 2 0 809 111 1888 1135
p 2 4 879 37 11792 1971
p 2 46 812 62 13043 2303
p 2 2 844 74 10358 1854
p 2 86 772 62 14506 2515
p 2 0 752 168 1850 1078
p 2 2 844 74 9848 1714
p 2 12 857 51 11379 2055
p 2 1 845 74 8429 1649
p 2 0 863 57 5244 1465
p 2 0 736 184 1798 1011
p 2 22 836 62 10573 1979
p 2 0 841 79 8203 1566
i 2 920 0 0 2620 2620
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
p 2 0 0 920 157 157
i 2 920 0 0 8746 3191
p 2 0 722 198 973 833
p 2 0 678 242 803 760
p 2 0 466 454 593 565
p 2 0 458 462 583 552
p 2 0 332 588 486 456
p 2 0 302 618 427 409
p 2 0 185 735 324 313
p 2 0 208 712 343 328
p 2 0 140 780 282 272
p 2 0 112 808 256 249
p 2 0 79 841 235 226
p 2 0 205 715 370 338
p 2 0 220 700 358 340
p 2 0 123 797 280 264
p 2 0 124 796 276 258
p 2 0 83 837 241 230
p 2 0 78 842 236 224
p 2 0 41 879 197 192
p 2 0 52 868 205 198
p 2 0 42 878 199 192
p 2 0 8 912 165 164
p 2 0 37 883 196 190
p 2 0 349 571 1620 504
p 2 0 313 607 469 421
p 2 0 238 682 385 357
p 2 0 337 583 1506 488
p 2 0 302 618 466 419
p 2 0 289 631 469 409
p 2 0 291 629 457 411
p 2 0 359 561 1855 554
p 2 0 315 605 507 437
p 2 0 280 640 438 397
p 2 0 230 690 381 354
p 2 1 397 522 2439 617
p 2 0 346 574 555 467
p 2 0 286 634 447 403
p 2 0 286 634 476 411
p 2 8 476 436 5124 876
p 2 0 425 495 705 550
p 2 0 364 556 639 498
p 2 2 476 442 4003 804
p 2 0 371 549 671 512
p 2 0 495 425 862 619
p 2 0 434 486 821 570
p 2 4 470 446 3418 787
p 2 0 409 511 815 560
p 2 0 376 544 613 506
p 2 0 351 569 757 498
p 2 1 399 520 2437 656
p 2 0 361 559 774 512
p 2 0 348 572 824 488
p 2 0 319 601 530 440
p 2 0 430 490 2425 715
p 2 0 376 544 804 532
p 2 0 361 559 847 516
p 2 0 454 466 2627 792
p 2 0 403 517 782 579
p 2 0 470 450 1012 654
p 2 0 470 450 1003 634
p 2 0 484 436 2483 797
p 2 0 455 465 981 628
p 2 0 336 584 639 494
p 2 0 400 520 854 557
p 2 0 459 461 2188 754
p 2 0 366 554 848 544
p 2 0 382 538 862 553
p 2 0 350 570 640 497
p 2 0 444 476 2650 730
p 2 0 409 511 1005 581
p 2 0 343 577 787 518
p 2 2 479 439 3334 820
p 2 0 380 540 757 540
p 2 0 616 304 1233 782
i 2 920 0 0 13894 3412
p 2 0 783 137 3311 1015
p 2 0 793 127 3476 1001
p 2 0 617 303 1387 772
p 2 0 794 126 3569 992
p 2 0 713 207 3421 927
p 2 0 783 137 3652 1024
p 2 0 758 162 3391 1002
p 2 0 600 320 1212 747
p 2 0 768 152 3258 992
p 2 0 782 138 3598 989
p 2 0 713 207 3301 951
p 2 0 812 108 3901 1043
p 2 0 668 252 1554 829
p 2 0 779 141 3607 1011
p 2 0 767 153 3507 1003
p 2 0 813 107 3672 1037
p 2 0 756 164 3489 985
p 2 0 615 305 1463 769
p 2 0 783 137 3612 1009
p 2 0 739 181 3380 952
p 2 0 781 139 3788 1031
p 2 0 797 123 3366 1017
p 2 0 557 363 1348 705
p 2 0 787 133 3302 1015
p 2 0 761 159 3015 978
p 2 0 753 167 3277 984
p 2 0 804 116 3671 1045
p 2 0 674 246 1700 833
p 2 0 732 188 3052 960
p 2 0 795 125 3299 1005
p 2 0 792 128 3451 1010
p 2 0 763 157 3305 974
p 2 0 581 339 1410 729
p 2 0 795 125 3488 1014
p 2 0 684 236 3024 907
p 2 0 768 152 3529 999
p 2 0 794 126 3511 1012
p 2 0 582 338 1473 735
p 2 0 772 148 3399 1007
p 2 0 769 151 3359 981
p 2 0 725 195 3269 964
p 2 0 838 82 3702 1054
p 2 0 708 212 1858 863
p 2 0 803 117 3321 1014
p 2 0 785 135 3297 999
p 2 0 813 107 3532 1029
p 2 0 776 144 3600 1013
p 2 0 625 295 1522 770
p 2 0 780 140 3435 1000
p 2 0 722 198 3215 926
p 2 0 770 150 3493 997
p 2 0 799 121 3624 1039
p 2 0 526 394 1275 681
p 2 0 771 149 3647 1017
p 2 0 774 146 3486 1014
p 2 0 747 173 3410 981
p 2 0 811 109 3881 1049
p 2 0 743 177 1912 896
p 2 0 735 185 3196 966
p 2 0 786 134 3587 1020
p 2 0 780 140 3644 1017
p 2 0 756 164 3510 970
p 2 0 593 327 1448 738
p 2 0 796 124 3816 1023
p 2 0 719 201 3300 956
p 2 0 774 146 3714 1022
p 2 0 803 117 3798 1034
p 2 0 641 279 1485 773
p 2 0 756 164 3626 1010
p 2 0 791 129 3568 1017
p 2 0 723 197 3395 968
p 2 0 825 95 3953 1081
p 2 0 694 226 1789 866
i 2 920 0 0 27257 3651
p 2 0 876 44 8489 1338
p 2 0 866 54 7707 1261
p 2 0 854 66 7421 1290
p 2 0 788 132 2493 991
p 2 0 884 36 9587 1331
p 2 0 906 14 10794 1419
p 2 0 901 19 11193 1404
p 2 0 910 10 11340 1401
p 2 0 730 190 2142 941
p 2 0 907 13 11058 1396
p 2 0 887 33 11113 1389
p 2 0 911 9 11122 1402
p 2 0 903 17 11183 1416
p 2 0 815 105 2775 1067
p 2 0 897 23 11445 1417
p 2 0 913 7 12081 1428
p 2 0 901 19 11795 1436
p 2 0 890 30 11628 1407
p 2 0 818 102 3241 1085
p 2 0 886 34 11425 1372
p 2 0 874 46 10926 1385
p 2 0 874 46 11106 1396
p 2 0 882 38 11257 1413
p 2 0 784 136 2817 1028
p 2 0 868 52 10087 1413
p 2 0 870 50 10576 1401
p 2 0 879 41 11100 1454
p 2 0 892 28 12086 1445
p 2 0 825 95 3524 1118
p 2 0 885 35 11876 1440
p 2 0 883 37 12098 1487
p 2 0 905 15 12002 1519
p 2 0 886 34 11881 1498
p 2 0 801 119 3516 1067
p 2 0 882 38 11704 1489
p 2 0 878 42 11052 1447
p 2 0 879 41 10519 1429
p 2 0 855 65 10159 1415
p 2 0 790 130 3260 1071
p 2 0 877 43 9838 1444
p 2 0 855 65 9434 1392
p 2 0 883 37 10554 1443
p 2 0 868 52 10975 1439
p 2 0 819 101 3587 1088
p 2 0 862 58 10157 1423
p 2 0 860 60 10984 1435
p 2 0 875 45 11084 1466
p 2 0 869 51 11447 1439
p 2 0 810 110 3877 1088
p 2 0 858 62 11739 1408
p 2 0 854 66 12024 1402
p 2 0 853 67 12849 1415
p 2 0 868 52 13198 1433
p 2 0 759 161 3423 1009
p 2 0 871 49 12302 1387
p 2 1 860 59 12057 1393
p 2 6 844 70 10715 1387
p 2 0 869 51 10153 1401
p 2 0 791 129 3467 1079
i 2 920 0 0 16957 3466
p 2 0 769 151 2477 966
p 2 0 759 161 2666 944
p 2 0 784 136 3428 981
p 2 0 672 248 1490 817
p 2 0 817 103 3542 1029
p 2 0 835 85 3468 1050
p 2 0 852 68 2588 1022
p 2 0 861 59 2939 1052
p 2 0 564 356 1205 703
p 2 0 815 105 2991 986
p 2 0 807 113 4815 1120
p 2 0 800 120 3514 1022
p 2 0 778 142 3325 981
p 2 0 683 237 1605 826
p 2 0 800 120 4915 1148
p 2 0 812 108 3460 1043
p 2 0 785 135 3149 983
p 2 0 734 186 3453 951
p 2 0 526 394 1434 671
p 2 2 802 116 5484 1257
p 2 0 806 114 3934 1036
p 2 0 840 80 3754 1035
p 2 6 861 53 7165 1481
p 2 0 772 148 1717 926
p 2 0 831 89 3356 1020
p 2 0 817 103 3405 1028
p 2 0 808 112 3132 990
p 2 9 793 118 7593 1422
p 2 0 636 284 1501 797
p 2 0 774 146 2846 957
p 2 0 602 318 1549 754
p 2 0 688 232 2337 875
i 2 920 0 0 17670 3471
p 2 0 557 363 884 700
p 2 0 797 123 4189 1086
p 2 0 588 332 2294 770
p 2 0 559 361 1552 707
p 2 0 756 164 3614 997
p 2 0 489 431 957 622
p 2 0 797 123 4894 1092
p 2 0 792 128 5455 1109
p 2 0 797 123 5862 1127
p 2 0 819 101 6137 1157
p 2 0 701 219 2026 896
p 2 0 802 118 5950 1135
p 2 0 810 110 6142 1133
p 2 0 812 108 5984 1157
p 2 2 841 77 10824 1427
p 2 0 659 261 1676 869
p 2 0 810 110 5314 1158
p 2 0 787 133 5881 1173
p 2 2 842 76 12149 1545
p 2 0 802 118 6248 1234
p 2 0 726 194 1732 936
p 2 0 802 118 5927 1164
p 2 11 829 80 14413 1606
p 2 0 830 90 5863 1243
p 2 0 822 98 6437 1182
p 2 0 720 200 1811 934
p 2 13 842 65 15574 1668
p 2 0 853 67 6306 1283
p 2 0 846 74 6808 1264
p 2 10 821 89 17288 1686
p 2 0 693 227 1787 952
p 2 0 826 94 6023 1219
p 2 0 827 93 6456 1226
p 2 17 853 50 17655 1774
p 2 0 855 65 6084 1292
p 2 0 737 183 2067 941
p 2 1 822 97 5907 1192
p 2 11 865 44 17510 1690
p 2 0 812 108 4769 1146
p 2 0 829 91 4136 1111
p 2 0 711 209 2111 919
p 2 96 762 62 24097 2094
p 2 0 753 167 2521 1038
p 2 0 758 162 2531 982
p 2 22 823 75 22174 1758
p 2 0 712 208 2374 986
p 2 0 757 163 3408 993
p 2 0 737 183 3352 969
p 2 10 816 94 18648 1592
p 2 0 816 104 4117 1082
p 2 0 638 282 2022 824
p 2 0 759 161 3197 985
p 2 13 807 100 21752 1654
p 2 0 749 171 2870 984
p 2 0 697 223 2286 899
p 2 0 591 329 1623 768
p 2 69 741 110 25158 2008
p 2 0 782 138 3664 1111
p 2 0 799 121 5012 1079
p 2 15 876 29 22517 1799
p 2 0 679 241 2079 873
p 2 0 838 82 5991 1163
p 2 0 827 93 6607 1173
p 2 6 872 42 18221 1676
p 2 0 856 64 8030 1252
p 2 0 708 212 2130 878
p 2 0 833 87 6927 1178
p 2 5 831 84 19736 1607
p 2 0 814 106 4921 1078
p 2 0 811 109 5487 1083
p 2 0 728 192 2499 915
p 2 82 785 53 24889 2146
p 2 0 867 53 5393 1213
p 2 0 848 72 6008 1215
p 2 0 856 64 8072 1227
p 2 0 643 277 1960 838
p 2 27 848 45 21399 1854
p 2 0 833 87 9443 1329
p 2 0 823 97 10524 1286
p 2 0 819 101 10835 1273
p 2 0 625 295 2225 851
p 2 2 781 137 16799 1508
p 2 0 784 136 9369 1236
